latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_file,pull_type,brightness,bright_t31,type
36.78983,4.63373,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,347.71,604.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79042,6.02034,350.84,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,300.66,67.83,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79059,8.51813,356.46,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,322.73,12.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79625,4.66002,354.48,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,301.75,33.2,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79605,4.63771,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,346.78,400.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79602,4.6357,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,363.97,690.64,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79554,4.614,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,298.87,33.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7955,4.61258,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,295.47,81.02,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79456,8.51691,344.06,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,313.33,12.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79434,4.67367,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,346.28,487.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79397,4.60758,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,310.13,33.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78335,4.62871,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,338.8,136.13,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79386,4.60604,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,304.07,25.0,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79237,4.60098,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,293.38,17.05,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79224,4.59954,350.24,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,280.19,25.0,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79162,4.64106,355.1,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,306.59,400.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79148,8.52243,351.56,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,315.99,12.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79122,4.66089,355.71,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,306.0,102.71,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79109,4.61733,356.2,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,318.06,48.52,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79107,4.61592,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,318.1,81.02,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79063,4.67991,345.29,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,307.56,100.6,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79316,6.28229,345.17,0.51,0.49,2021-08-10,1159,N,VIIRS,n,2,311.27,41.76,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79695,4.61838,356.96,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,295.42,81.02,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78305,6.28004,344.22,0.51,0.49,2021-08-10,1159,N,VIIRS,n,2,316.64,7.96,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78289,6.02978,351.71,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,310.48,151.48,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77366,6.01088,356.6,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,315.61,22.99,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77348,6.03105,349.47,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,308.67,38.54,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77224,6.00472,348.51,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,312.16,8.42,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77194,6.02441,356.68,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,319.94,38.54,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77135,4.66547,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,325.88,30.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77098,5.0376,367.0,0.59,0.53,2021-08-10,1159,N,VIIRS,h,2,316.04,68.79,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77051,6.01822,353.08,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,320.48,31.81,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76991,4.65961,349.1,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,317.36,30.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76946,5.03131,352.72,0.59,0.53,2021-08-10,1159,N,VIIRS,n,2,315.38,33.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76929,4.59275,352.5,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,313.53,33.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76916,6.01242,347.49,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,311.26,31.81,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76791,4.67281,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,364.14,269.62,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76637,4.66655,353.91,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,323.24,30.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76611,5.03872,352.68,0.59,0.53,2021-08-10,1159,N,VIIRS,n,2,316.38,68.79,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76482,4.66024,350.97,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,317.85,30.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76458,5.03236,352.79,0.59,0.53,2021-08-10,1159,N,VIIRS,n,2,313.5,33.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7644,4.59429,355.54,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,317.96,64.5,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77427,4.59154,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,314.42,33.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77433,5.0302,349.0,0.59,0.53,2021-08-10,1159,N,VIIRS,n,2,311.46,20.79,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77483,4.65823,348.46,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,316.87,41.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77515,6.01732,356.88,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,318.86,22.99,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78258,4.66846,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,348.24,173.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7824,8.6004,367.0,0.39,0.44,2021-08-10,1159,N,VIIRS,h,2,357.83,69.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78155,4.62135,352.54,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,310.58,33.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78146,8.59587,367.0,0.39,0.44,2021-08-10,1159,N,VIIRS,h,2,329.08,69.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7814,6.02334,348.2,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,315.78,151.48,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78111,4.66245,354.61,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,320.65,41.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78102,4.59761,352.15,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,312.46,25.35,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77991,6.01686,367.0,0.53,0.5,2021-08-10,1159,N,VIIRS,h,2,312.69,22.99,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.78299,6.00917,350.67,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,311.51,89.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7797,4.6567,356.85,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,315.37,41.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77839,8.60131,367.0,0.39,0.44,2021-08-10,1159,N,VIIRS,h,2,351.18,69.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77836,6.0102,345.61,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,310.96,22.99,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77766,4.6698,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,352.15,173.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77747,8.59691,350.69,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,320.2,69.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77686,6.00371,344.94,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,312.33,8.42,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77665,6.02375,367.0,0.52,0.5,2021-08-10,1159,N,VIIRS,h,2,343.9,151.48,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77597,4.59854,350.9,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,313.98,32.34,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77581,5.03632,367.0,0.59,0.53,2021-08-10,1159,N,VIIRS,h,2,307.65,34.32,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.77924,4.67624,354.08,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,322.79,173.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79696,4.61982,355.26,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,304.48,90.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.79779,4.66634,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,301.97,40.88,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7979,4.64317,352.66,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,305.66,107.17,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.42424,3.93525,367.0,0.55,0.68,2021-08-10,1340,N,VIIRS,h,2,311.58,34.13,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.38715,5.17252,351.71,0.64,0.72,2021-08-10,1340,N,VIIRS,n,2,311.37,11.08,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.38269,5.1717,349.77,0.64,0.72,2021-08-10,1340,N,VIIRS,n,2,310.26,9.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
33.49205,-7.63563,337.09,0.4,0.37,2021-08-10,1339,N,VIIRS,n,2,306.57,2.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
31.49265,5.96209,350.18,0.66,0.73,2021-08-10,1338,N,VIIRS,n,2,316.89,4.65,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
31.10272,-2.75904,346.58,0.4,0.44,2021-08-10,1338,N,VIIRS,n,2,314.16,14.45,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
28.63472,7.53179,340.56,0.77,0.78,2021-08-10,1338,N,VIIRS,n,2,310.01,5.62,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
28.63374,7.53185,341.17,0.77,0.77,2021-08-10,1338,N,VIIRS,n,2,309.76,5.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
37.0466,9.29475,356.14,0.53,0.42,2021-08-10,1159,N,VIIRS,n,2,325.72,32.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.90855,10.12363,353.23,0.49,0.41,2021-08-10,1159,N,VIIRS,n,2,326.22,26.25,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.88469,8.60409,349.55,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,314.06,7.46,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.88078,8.60544,367.0,0.39,0.44,2021-08-10,1159,N,VIIRS,h,2,318.71,47.4,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.87984,8.60096,344.71,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,313.1,47.4,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.86972,7.66367,356.71,0.43,0.46,2021-08-10,1159,N,VIIRS,n,2,312.24,34.35,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.86655,7.66935,357.3,0.43,0.46,2021-08-10,1159,N,VIIRS,n,2,328.95,49.86,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.85069,6.32462,354.9,0.5,0.49,2021-08-10,1159,N,VIIRS,n,2,313.09,15.28,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.84934,6.31874,355.36,0.5,0.49,2021-08-10,1159,N,VIIRS,n,2,313.45,14.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.42449,3.94187,336.69,0.55,0.68,2021-08-10,1340,N,VIIRS,n,2,309.99,33.11,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.42585,3.93143,355.54,0.55,0.68,2021-08-10,1340,N,VIIRS,n,2,309.42,32.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.42608,3.93883,367.0,0.55,0.68,2021-08-10,1340,N,VIIRS,h,2,316.13,32.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43053,3.93287,346.96,0.55,0.68,2021-08-10,1340,N,VIIRS,n,2,316.37,34.13,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.51513,3.31583,367.0,0.5,0.66,2021-08-10,1340,N,VIIRS,h,2,295.86,18.84,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.51499,4.30112,367.0,0.57,0.69,2021-08-10,1340,N,VIIRS,h,2,322.96,82.38,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.51479,4.29487,353.0,0.57,0.69,2021-08-10,1340,N,VIIRS,n,2,312.52,32.24,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.5144,4.28311,367.0,0.57,0.69,2021-08-10,1340,N,VIIRS,h,2,311.61,15.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.50843,4.29916,353.37,0.57,0.69,2021-08-10,1340,N,VIIRS,n,2,312.72,14.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.50764,4.27476,346.42,0.57,0.69,2021-08-10,1340,N,VIIRS,n,2,308.75,10.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.49799,3.33016,349.86,0.51,0.66,2021-08-10,1340,N,VIIRS,n,2,290.14,8.33,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.49712,3.33068,351.83,0.51,0.66,2021-08-10,1340,N,VIIRS,n,2,290.49,14.89,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.84694,6.34993,348.96,0.5,0.49,2021-08-10,1159,N,VIIRS,n,2,312.99,21.65,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48598,3.33901,367.0,0.51,0.66,2021-08-10,1340,N,VIIRS,h,2,291.94,19.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48277,4.30977,344.31,0.57,0.69,2021-08-10,1340,N,VIIRS,n,2,308.55,7.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48259,4.30433,338.78,0.57,0.69,2021-08-10,1340,N,VIIRS,n,2,308.48,7.85,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4794,3.32939,346.81,0.51,0.66,2021-08-10,1340,N,VIIRS,n,2,294.3,10.86,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47919,3.32439,352.17,0.5,0.66,2021-08-10,1340,N,VIIRS,n,2,293.16,10.86,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43261,3.94355,339.47,0.55,0.68,2021-08-10,1340,N,VIIRS,n,2,311.91,39.67,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43242,3.93745,367.0,0.55,0.68,2021-08-10,1340,N,VIIRS,h,2,310.77,32.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43216,3.92924,350.99,0.55,0.68,2021-08-10,1340,N,VIIRS,n,2,309.19,32.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43081,3.94037,367.0,0.55,0.68,2021-08-10,1340,N,VIIRS,h,2,310.83,33.11,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48577,3.33394,367.0,0.51,0.66,2021-08-10,1340,N,VIIRS,h,2,293.43,19.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.84379,4.12669,347.45,0.33,0.55,2021-08-10,1159,N,VIIRS,n,2,311.01,7.1,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.84239,6.35086,354.27,0.5,0.49,2021-08-10,1159,N,VIIRS,n,2,318.89,21.65,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83994,4.13288,367.0,0.33,0.55,2021-08-10,1159,N,VIIRS,h,2,320.82,83.73,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.81078,6.00323,356.02,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,311.96,12.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.81022,6.00276,367.0,0.52,0.5,2021-08-10,1159,N,VIIRS,h,2,311.47,24.48,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80932,4.62577,346.39,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,276.99,81.29,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80868,4.64427,338.53,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,288.91,60.4,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80773,4.66148,336.97,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,296.04,10.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80669,4.6363,350.45,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,282.42,60.4,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80489,4.63078,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,333.52,514.79,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80486,4.62898,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,327.46,81.29,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.81088,4.65308,334.91,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,290.16,13.05,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.804,4.64659,340.39,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,303.76,107.17,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80303,4.66367,341.97,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,297.46,10.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80301,4.62156,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,299.76,81.29,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80223,4.63946,354.38,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,306.39,107.17,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80146,4.6167,353.09,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,275.8,90.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80134,4.65692,344.37,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,301.55,10.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80065,8.62758,346.92,0.39,0.44,2021-08-10,1159,N,VIIRS,n,2,313.44,3.49,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80041,4.634,367.0,0.62,0.54,2021-08-10,1159,N,VIIRS,h,2,361.19,514.79,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.7999,4.60913,347.4,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,278.12,27.63,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.80305,4.62322,355.78,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,307.61,90.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.76301,4.67423,347.77,0.62,0.54,2021-08-10,1159,N,VIIRS,n,2,314.47,28.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.81452,6.00039,333.53,0.52,0.5,2021-08-10,1159,N,VIIRS,n,2,289.39,5.62,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82054,6.86359,356.07,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,328.46,28.58,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83829,4.12632,349.47,0.33,0.55,2021-08-10,1159,N,VIIRS,n,2,314.93,32.89,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83586,7.73003,343.63,0.43,0.46,2021-08-10,1159,N,VIIRS,n,2,308.82,9.36,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83442,4.13238,337.72,0.33,0.55,2021-08-10,1159,N,VIIRS,n,2,312.21,32.89,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83332,6.85867,347.3,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,319.58,35.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83245,6.87534,348.14,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,313.61,28.32,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83217,6.85355,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,339.09,75.69,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83129,6.87022,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,316.72,28.32,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83097,6.84822,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,345.0,75.69,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.81509,6.00081,338.86,0.53,0.5,2021-08-10,1159,N,VIIRS,n,2,294.32,12.77,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.83011,6.86499,351.86,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,321.28,35.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82814,6.87677,353.5,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,327.97,65.86,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82785,6.85493,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,337.1,75.69,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82673,6.84998,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,343.22,75.69,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82552,6.84464,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,349.56,67.19,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82477,6.86181,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,329.81,28.58,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82369,6.85705,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,330.37,9.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82255,6.85197,356.4,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,329.85,9.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82135,6.84668,367.0,0.47,0.48,2021-08-10,1159,N,VIIRS,h,2,330.22,13.57,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.82896,6.85986,351.03,0.47,0.48,2021-08-10,1159,N,VIIRS,n,2,322.14,35.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
